critics_reviews_count,description,developer,genre,genre_tags,link,maturity_rating,metascore,platform,publisher,release_date,title,user_reviews_count,user_score 
8,"In the wake of an epic battle, the Guardians discover an artifact of unspeakable power. Each of the Guardians has a reason to desire this relic, as does a ruthless enemy who will stop at nothing to tear it from their hands. From Earth to the Milano to Knowhere and beyond, this five-part episodic series puts you in the rocket-powered boots of Star-Lord in an original Guardians adventure.",Telltale Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/marvels-guardians-of-the-galaxy---episode-3-more-than-a-feeling,T,70,Xbox One,Telltale Games,2017-08-22,Marvel's Guardians of the Galaxy - Episode 3: More Than A Feeling,5,38
10,"Craft, Steal, Brawl and Escape! It’s time to bust out of the toughest prisons in the world as you return to the life of an inmate in The Escapists 2, now with multiplayer! Have you got what it takes to escape?",Mouldy Toof Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/the-escapists-2,T,77,Xbox One,Team 17,2017-08-22,The Escapists 2,NA,NA
9,"An atmospheric narrative-platformer about a service robot stranded on a mysterious planet, Planet of the Eyes features a stunning visual mix of puzzle and platforming challenges, an original musical score, and fully voiced audio logs left by another survivor.","Coco Cucumber, Cococucumber",Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/planet-of-the-eyes,E10+,64,Xbox One,Coco Cucumber,2017-09-12,Planet of the Eyes,NA,NA
5,NA,Ghost Time Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/jettomero-hero-of-the-universe,T,56,Xbox One,Ghost Time Games,2017-09-15,Jettomero: Hero of the Universe,NA,NA
6,"Kill to slow time! Time Recoil is a top-down shooter with tons of slow motion gunfights, epic special moves, time attack mode, and a time travel storyline.",10tons,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/time-recoil,T,66,Xbox One,10tons,2017-09-15,Time Recoil,NA,NA
16,"The epic clash between two storied universes returns with Marvel vs. Capcom: Infinite, the next era of the action-fighting game series. Marvel and Capcom universes collide like never before as iconic characters team up for action-packed player-versus-player combat.",Capcom,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/marvel-vs-capcom-infinite,T,77,Xbox One,Capcom,2017-09-19,Marvel vs. Capcom: Infinite,35,43
70,"Cuphead is a classic run and gun action game primarily focused on boss battles. Inspired by the cartoons of the 1930s, the visuals and audio are carefully created with the same techniques of the era, i.e. traditional cel animation (hand drawn & hand inked), watercolor backgrounds, and original jazz recordings. Play as Cuphead or Mugman (in single player or co-op) as you traverse strange worlds, acquire new weapons, learn powerful super moves, and discover hidden secrets. [Studio MDHR]",Studio MDHR,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/cuphead,E,87,Xbox One,Studio MDHR,2017-09-29,Cuphead,566,85
7,"Super Hydorah is a nonlinear horizontal shoot em up designed to offer a challenging and memorable experience, sublimating the wisdom and richness of traditional shmup classics. The game has direct action, nostalgic art and a wide variety of unique spatial content and situations. It is hours of intense fun, alone or with your friends, to face the menace of the Meroptians aboard the Delta Lance.",Locomalito,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/super-hydorah,E10+,82,Xbox One,Abylight,2017-09-20,Super Hydorah,NA,NA
6,RUINER is a brutal action shooter set in the year 2091 in the cyber metropolis Rengkok. A wired sociopath lashes out against a corrupt system to uncover the truth and retrieve his kidnapped brother under the guidance of a secretive hacker friend.,Reikon Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/ruiner,M,79,Xbox One,Devolver Digital,2017-09-26,Ruiner,18,72
5,Jump back in time and free your inner caveman. Smash heads in this cooperative platformer game. Play solo or team up with up to four players.,JanduSoft,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/caveman-warriors,E10+,69,Xbox One,JanduSoft,2017-09-22,Caveman Warriors,NA,NA
4,NA,Zen Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/pinball-fx3,E10+,86,Xbox One,Zen Studios,2017-09-26,Pinball FX3,NA,NA
4,"Assume the role of Rock Gunar, mercenary gun for hire with alien blood on his hands. Twitchy trigger fingers and focused battle tactics are the order of the day as you take on this ultimate survival mode challenge to wipe out every Alien on this ship! You will die - a lot - but sheer brute force plus cool ammo and weapon upgrades will help you take these vermin down, one wave at a time.[Microsoft]",Versus Evil,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/let-them-come,M,70,Xbox One,Versus Evil,2017-10-03,Let Them Come,NA,NA
5,Build your JYDGE. Enter Edenbyrg. Get out alive.,10tons,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/jydge,T,77,Xbox One,10tons,2017-10-06,JYDGE,NA,NA
6,"N++ is a fast-paced, action-packed puzzle platformer set in the distant future. You play as a ninja, darting through obstacles, narrowly evading a slew of inadvertently homicidal enemy robots and collecting delicious gold in a minimalist, sci-fi world.",Metanet Software Inc.,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/n++,E10+,88,Xbox One,Metanet Software Inc.,2017-10-04,N++,5,56
6,"In the wake of an epic battle, the Guardians discover an artifact of unspeakable power. Each of the Guardians has a reason to desire this relic, as does a ruthless enemy who will stop at nothing to tear it from their hands. From Earth to the Milano to Knowhere and beyond, this five-part episodic series puts you in the rocket-powered boots of Star-Lord in an original Guardians adventure.",Telltale Games,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/marvels-guardians-of-the-galaxy---episode-4-who-needs-you,T,73,Xbox One,Telltale Games,2017-10-10,Marvel's Guardians of the Galaxy - Episode 4: Who Needs You,NA,NA
6,NA,Deadbeat Studios,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/deadbeat-heroes,T,61,Xbox One,Square Enix,2017-10-10,Deadbeat Heroes,NA,NA
4,"A powerful ancient evil has arisen, and the war to save humanity has begun. The Mummy Demastered throws you into a 16-bit-inspired battle against the undead in a 2D, nonlinear, action-packed adventure.",WayForward,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/the-mummy-demastered,E10+,74,Xbox One,WayForward,2017-10-24,The Mummy Demastered,NA,NA
10,"A tactical shooter and comic book adaptation, Rogue Trooper is back, remastered in high definition. Experience combat and third person action in this tale of betrayal and revenge at the far reaches of the galaxy. You are the last Genetic Infantryman (GI). Bred for war and betrayed by your superiors at the Quartz Zone Massacre, you stalk the battlefield as a one-man squad, carrying the sentient biochips of three fallen soldiers in your rifle, pack and helmet. Your mission? Fight your way across the chemical-blasted wastes of Nu-Earth -- a planet ravaged by an endless apocalyptic war  in search of the Traitor General and payback.",Sold Out,Xbox One Action Games,Action,http://www.metacritic.com/game/xbox-one/rogue-trooper-redux,T,61,Xbox One,Sold Out,2017-10-17,Rogue Trooper Redux,NA,NA
32,"Follow Lucky, the ever-optimistic, energetic, and lovable hero, on his quest to find his inner strength and help his sister rescue the Book of Ages from Jinx. Jinx is the scheming and mysterious villain trying to reshape the world, but for what reason? Test your skills with puzzles and nerve wracking obstacle courses. Plus, surprise levels and hidden “foxholes” showing up where you least expect them, challenging Lucky to use his wits and skill. Explore hidden secrets of new worlds with Lucky’s signature burrow move. Dive into unpredictable foxholes, or try devilish side scrolling challenge levels to unlock additional rewards. [Xbox.com]",Playful Corp.,Xbox One Action Games,2D,http://www.metacritic.com/game/xbox-one/super-luckys-tale,E,64,Xbox One,Microsoft Game Studios,2017-11-07,Super Lucky's Tale,56,69
8,The award winning and BAFTA nominated saga continues in The Banner Saga 2. Continue your journey soon after the climactic events of The Banner Saga. The choices you made in the first game will affect who is alive and who is dead in this exciting sequel.,"Stoic Jester Studios, Stoic",Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/the-banner-saga-2,T,84,Xbox One,Versus Evil,2016-07-01,The Banner Saga 2,19,78
14,"Will you build and manage a prison to create social order where it’s failed in the past, offering rehabilitation and peaceful coexistence amongst inmates? Will your prison disregard human rights, impose intentional harshness and be devoid of any notions of wellbeing and freedom? The choice is yours.  In Prison Architect you will see the impact of your grand design on the lives of your inmates; be it a utopic center for rehabilitation, a brutal Super Max Prison or anything in between. Even when all of your prisoners’ needs are met, remember one thing - it’s still a prison and no one really wants to be there.","Introversion, Double Eleven",Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/prison-architect,NA,75,Xbox One,Sold Out Software,2016-07-01,Prison Architect,8,71
8,Lost Sea is a 3D strategy-action game that takes place inside a procedurally generated archipelago. It's up to the player to form a ragtag crew of survivors and explore the surrounding islands as they hunt for the necessary resources to upgrade their ship and escape the Bermuda Triangle.,EastAsiaSoft,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/lost-sea,E10+,59,Xbox One,EastAsiaSoft,2016-06-29,Lost Sea,4,73
5,"Tales spread of far off isles with mysteries waiting to be discovered. Rulers will need all the strength of their subjects to sail away and find new kingdoms in these New Lands. Kingdom: New Lands builds upon the gameplay and mystery of Kingdom by introducing new content to the title while maintaining the simplicity and depth. Travel to the New Lands and welcome the deluge of new mounts, merchants, and vagrants that call these isles home, but be wary of the new obstacles that threaten your arrival -- for not just the greedy creatures block your way but even the environment itself can defeat you. [Xbox.com]",Noio,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/kingdom-new-lands,E10+,87,Xbox One,Raw Fury,2016-08-09,Kingdom: New Lands,17,57
7,"Deathrap is a unique mixture of action-RPGs and Tower Defense games, a game of vicious tricks, killing machines, rotating blades and splattering blood.",NeocoreGames,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/world-of-van-helsing-deathtrap,T,80,Xbox One,NeocoreGames,2016-12-30,World of Van Helsing: Deathtrap,13,68
17,"Earth has changed. Twenty years have passed since world leaders offered an unconditional surrender to alien forces. XCOM, the planet’s last line of defense, was left decimated and scattered. Now, in XCOM 2, the aliens rule Earth, building shining cities that promise a brilliant future for humanity on the surface, while concealing a sinister agenda and eliminating all who dissent from their new order. Only those who live at the edges of the world have a margin of freedom. Here, a force gathers once again to stand up for humanity. Always on the run, and facing impossible odds, the remnant XCOM forces must find a way to ignite a global resistance, and eliminate the alien threat once and for all.",Firaxis Games,Xbox One Strategy Games,Strategy,http://www.metacritic.com/game/xbox-one/xcom-2,T,87,Xbox One,2K Games,2016-09-27,XCOM 2,58,79
